kepid,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2
10526549,K00746.01,1,CANDIDATE,1.0,9.27358173,71.48005,2.47,0.2,-0.24,0.032563,0.003061,-0.00063
10583066,K00747.01,1,CANDIDATE,1.0,6.02930329,52.36939,2.85,0.26,-0.15,0.038838,0.001021,-0.0012029999999999999
9579641,K00115.02,2,CANDIDATE,1.0,7.12594387,39.793564,1.79,0.26,-0.23,0.015119999999999998,0.000323,-0.002193
11152159,K00761.01,1,FALSE POSITIVE,0.0,2.7012878010000003,39.745067999999996,6.54,1.64,-0.75,0.06584,3.7587610000000002,-0.032101
11153539,K00762.01,1,CANDIDATE,1.0,4.49876511,26.501580999999998,2.1,0.65,-0.22,0.019816999999999998,0.000458,-0.000789
8395660,K00116.01,1,CANDIDATE,1.0,13.57078281,76.76886999999999,2.64,0.4,-0.27,0.023908000000000002,0.000413,-0.002627
11242721,K00763.01,1,FALSE POSITIVE,0.0,19.651209505,509.4985,12.42,3.92,-1.69,0.10695299999999999,0.000536,-5.1e-05
11304958,K00764.01,1,CANDIDATE,0.998,41.43958662,124.52492,5.5,1.57,-0.96,0.048175,0.00028399999999999996,-0.001083
11391957,K00765.01,1,CANDIDATE,1.0,8.35389523,36.349740000000004,2.52,0.54,-0.24,0.029305,0.0009550000000000001,-0.000532
11403044,K00766.01,1,CANDIDATE,1.0,4.1255434719999995,94.70979,4.43,1.44,-0.51,0.036795999999999995,0.00263,-0.001282
5792202,K00841.01,2,CANDIDATE,1.0,15.33528675,84.09906,5.0,0.49,-0.18,0.055999999999999994,0.001045,-0.005222
5792202,K00841.02,1,CANDIDATE,1.0,31.33046135,110.02644,6.5,0.64,-0.23,0.072904,0.000828,-0.002069
9471974,K00119.02,2,CANDIDATE,0.987,190.3200468,95.55216999999999,7.78,0.48,-0.52,0.034654000000000004,0.0008609999999999999,-0.000553
5792202,K00841.03,3,CANDIDATE,1.0,6.54626149,24.029488,2.19,0.22,-0.08,0.024555,0.005751,-0.0016120000000000002
5792202,K00841.04,4,FALSE POSITIVE,0.0,269.30623199999997,12.659717,24.0,2.35,-0.85,0.269007,69.53709,-1.071674
5792202,K00841.05,5,FALSE POSITIVE,0.0,499.47337999999996,9.648741000000001,3.71,0.36,-0.14,0.041532,0.009834,-0.005308
5794379,K00842.01,1,CANDIDATE,1.0,12.71809866,42.002544,2.31,0.17,-0.22,0.030871,0.000231,-0.0014269999999999999
8226994,K00906.03,3,CANDIDATE,0.957,4.14810719,10.764539,1.08,0.04,-0.09,0.011755,0.000754,-0.000646
8247638,K00907.01,1,CANDIDATE,1.0,16.51410989,43.083504,2.72,0.27,-0.24,0.028718,0.000169,-0.0009050000000000001
5897826,K00126.02,3,CANDIDATE,0.997,0.875197345,9.71866,0.73,0.11,-0.17,0.0037119999999999996,0.0,0.0
8247638,K00907.02,2,CANDIDATE,1.0,30.1329298,32.878609999999995,3.14,0.32,-0.27,0.03322,0.003077,-0.00395
8247638,K00907.03,4,CANDIDATE,1.0,4.79090809,16.134592,1.36,0.14,-0.12,0.014349,0.000597,-0.000504
8247638,K00907.04,3,CANDIDATE,1.0,99.64159620000001,19.405544,2.64,0.27,-0.23,0.027879,0.001176,-0.000776
8255887,K00908.01,1,CANDIDATE,1.0,4.7083264510000005,619.7065,10.6,2.85,-2.56,0.080242,0.00016299999999999998,-0.00011499999999999999
3632418,K00975.01,1,CANDIDATE,1.0,2.7858212360000003,47.588837,1.69,0.11,-0.09,0.008919,6.3e-05,-0.001163
3441784,K00976.01,1,FALSE POSITIVE,0.0,52.56901867,536.976,78.54,25.85,-11.07,0.418905,6.654383999999999,-0.010799
11192141,K00977.01,1,CANDIDATE,1.0,1.353771892,37.930855,430.99,136.1,-48.62,0.250431,0.5502229999999999,-0.12728699999999998
11494130,K00978.01,1,FALSE POSITIVE,0.0,18.95491633,105.717995,71.39,8.6,-20.06,0.258011,0.244154,-0.105178
7601633,K00136.01,1,FALSE POSITIVE,0.0,15.663886949,292.2909,27.36,3.78,-7.02,0.11280799999999999,0.070979,-0.029060000000000002
5648449,K00979.01,1,FALSE POSITIVE,0.0,4.348866254,345.61978,2436.69,497.5,-808.5,0.21994899999999998,6.986680000000001,-0.246652
12167361,K00980.01,1,FALSE POSITIVE,0.0,47.93094546,271.87633999999997,68.02,15.94,-14.49,0.321419,2.263649,-0.175459
7626506,K00150.01,1,CANDIDATE,1.0,8.408878137,132.78516000000002,2.28,0.19,-0.2,0.025693,0.00034700000000000003,-0.00014199999999999998
8386035,K01136.01,1,FALSE POSITIVE,0.0,1.63484631,15.281442000000002,,,,,,
8332986,K01137.01,1,FALSE POSITIVE,0.0,302.38867822,420.6973,40.73,3.42,-2.75,0.43524700000000005,0.246758,-0.144218
8415745,K01138.01,1,FALSE POSITIVE,0.0,31.82814583,85.956215,35.8,11.17,-3.74,0.356333,67.82807,-0.0037799999999999995
8378634,K01139.01,1,FALSE POSITIVE,0.0,3.629442796,87.26203000000001,3.28,0.72,-0.41,0.024717,0.00025699999999999996,-0.000508
8397675,K01140.01,1,CANDIDATE,0.762,0.5532618739999999,27.437217999999998,97.36,29.1,-67.89,0.283769,1.8225930000000001,-0.042044
8346392,K01141.01,1,CANDIDATE,1.0,5.72812616,17.514835,1.38,0.09,-0.08,0.023129,0.000892,-0.0008789999999999999
6620003,K01225.01,1,FALSE POSITIVE,0.0,1.7142747269999998,1239.6158,25.0,0.98,-1.21,0.427965,0.043398,-0.052517999999999995
6621116,K01226.01,1,FALSE POSITIVE,0.0,137.75960504,1305.529,49.52,7.75,-18.04,0.31234,0.004158,-0.003875
6629332,K01227.01,1,FALSE POSITIVE,0.0,2.155278342,2422.5334,16.89,3.93,-1.57,0.18861,3.780909,-0.035211
6387450,K01228.01,1,FALSE POSITIVE,0.0,3.6613264819999998,1846.5966,12.07,1.66,-1.5,0.138476,0.000571,-0.000609
6470149,K01230.01,1,CANDIDATE,1.0,165.73986100000002,104.95686,57.54,3.59,-10.03,0.077087,0.000103,-0.000728
6462874,K01231.01,1,FALSE POSITIVE,0.0,22.34293693,73.681496,2.92,0.22,-0.3,0.046145,0.001373,-0.000571
11414511,K00767.01,1,CANDIDATE,1.0,2.816504904,1328.3038,12.21,1.62,-0.87,0.117059,0.001834,-0.000297
11442465,K00768.01,1,FALSE POSITIVE,0.0,33.93373447,193.4089,7.34,0.9,-0.6,0.095386,0.0005549999999999999,-0.000616
11460018,K00769.01,1,CANDIDATE,1.0,4.280963604,52.913242000000004,2.3,0.58,-0.19,0.025377,0.00014099999999999998,-0.000935
11463211,K00770.01,1,FALSE POSITIVE,0.0,1.50635409,130.6654,4.53,1.01,-0.44,0.049899,0.002001,-0.004217
11465813,K00771.01,1,FALSE POSITIVE,0.0,670.645531,96.96236,14.14,2.13,-0.71,0.131705,0.000242,-0.00032599999999999996
11493732,K00772.01,1,FALSE POSITIVE,0.0,61.256362800000005,73.10389,39.87,12.79,-5.48,0.33462800000000004,6.8172559999999995,-0.062365
5794379,K00842.02,2,CANDIDATE,0.999,36.06588163,39.547905,2.64,0.19,-0.26,0.035281,0.000778,-0.000796
5881688,K00843.01,1,CANDIDATE,1.0,4.190425659,245.59174,6.21,2.05,-0.82,0.050076,0.00173,-0.0009570000000000001
6022556,K00844.01,1,CANDIDATE,1.0,3.7098707839999996,88.43494,4.35,0.64,-0.28,0.040686,0.000711,-0.000254
6032497,K00845.01,1,CANDIDATE,1.0,16.3297527,63.157340000000005,3.75,1.11,-0.47,0.034822000000000006,0.002061,-0.003053
6061119,K00846.01,1,CANDIDATE,0.985,27.807566215999998,739.8864,13.84,3.63,-1.21,0.16147899999999998,0.00027400000000000005,-0.000299
6191521,K00847.01,1,CANDIDATE,0.942,80.87234690000001,129.28693,7.59,1.24,-1.52,0.056129,0.002618,-0.00156
8256049,K00909.01,1,FALSE POSITIVE,0.0,16.37198661,165.18489,540.37,39.25,-58.42,8.358792999999999,65.75502,-6.592196
8414716,K00910.01,1,CANDIDATE,1.0,5.392026903,66.02574,2.68,0.36,-0.19,0.030649000000000003,0.00035099999999999997,-0.000787
8490993,K00911.01,1,CANDIDATE,1.0,4.093578461,31.433712,2.85,0.8,-0.34,0.026123,4.2e-05,-0.0043490000000000004
8490993,K00911.02,2,CANDIDATE,0.999,105.145959,10.855936999999999,3.43,0.96,-0.42,0.031397,0.000123,-0.008187
8505670,K00912.01,1,CANDIDATE,1.0,10.848451800000001,84.20755,2.34,0.44,-0.43,0.036302999999999995,0.001011,-0.000718
8505670,K00912.02,2,CANDIDATE,1.0,6.66833241,19.236187,1.18,0.21,-0.22,0.018246000000000002,0.007087,-0.001443
8359498,K00127.01,1,CANDIDATE,0.999,3.5787805660000003,1721.1887,10.43,0.62,-0.62,0.096067,0.00020299999999999997,-7.4e-05
1433962,K00982.01,1,FALSE POSITIVE,0.0,1.5926331809999998,25.79307,1.56,0.13,-0.12,0.022007,0.0,0.0
11607193,K00983.02,1,FALSE POSITIVE,0.0,5.177577252,36.18742,73.82,22.4,-13.81,0.376402,0.0,0.0
1161345,K00984.01,1,CANDIDATE,0.711,4.28746668,116.71500400000001,2.29,0.22,-0.1,0.025717,0.00122,-0.001106
10227501,K00985.01,1,FALSE POSITIVE,0.0,2.002779769,22.377123,1.42,0.29,-0.19,0.014608000000000001,0.000543,-0.000611
2854698,K00986.01,1,CANDIDATE,1.0,8.18739443,40.58191,1.92,0.13,-0.14,0.020743,0.000388,-0.000741
2854698,K00986.02,2,CANDIDATE,0.881,76.04981629999999,12.8004465,1.75,0.11,-0.13,0.018858,0.00107,-0.000699
7295235,K00987.01,1,CANDIDATE,1.0,3.1792672860000004,41.68947,1.21,0.14,-0.06,0.012916999999999998,0.000373,-0.000349
8288947,K01142.01,1,CANDIDATE,1.0,3.75574267,24.505842,1.58,0.27,-0.12,0.018377,0.000724,-0.00046100000000000004
8312852,K01143.01,1,FALSE POSITIVE,0.0,7.44042933,30.965673,2.74,0.77,-0.26,0.028600999999999998,0.034821,-0.006305
8302450,K01144.01,1,FALSE POSITIVE,0.0,2.44199803,21.772807999999998,1.44,0.35,-0.12,0.016528,0.011259,-0.0032380000000000004
8313667,K01145.01,1,CANDIDATE,0.996,30.5872153,22.413473,2.32,0.39,-0.24,0.01965,0.000729,-0.00033
7626506,K00150.02,2,CANDIDATE,1.0,28.5742692,87.12114,2.32,0.19,-0.2,0.026108999999999997,0.0005269999999999999,-0.000231
8351704,K01146.01,1,CANDIDATE,1.0,7.09712124,14.411311999999999,0.74,0.09,-0.11,0.017457,0.000782,-0.0006490000000000001
8299955,K01147.01,1,FALSE POSITIVE,0.0,2.6827682999999998,22.632935999999997,1.19,0.34,-0.27,0.008931999999999999,0.0012460000000000001,-0.000711
6462874,K01231.02,3,FALSE POSITIVE,0.0,10.42360821,15.309192000000001,1.67,0.13,-0.17,0.026364,0.001503,-0.000731
6665223,K01232.01,1,FALSE POSITIVE,0.0,119.40817159,475.8069,16.26,1.31,-1.3,0.170803,0.006781000000000001,-0.006845
6665223,K01232.02,2,FALSE POSITIVE,0.0,419.97507836,8.605977000000001,1.53,0.12,-0.12,0.016066999999999998,0.0,0.0
6545358,K01233.01,1,FALSE POSITIVE,0.0,1.1715364129999999,34.94365,7.12,1.98,-1.06,0.043929,0.41118599999999994,-0.006263
10925104,K00156.02,3,CANDIDATE,0.992,5.188563677,42.199,1.0,0.07,-0.06,0.017039,0.000381,-0.000301
6390824,K01234.01,1,FALSE POSITIVE,0.0,0.9735479109999999,18.882895,11.52,3.28,-1.03,0.122228,1.745191,-0.050943
6546528,K01235.01,1,FALSE POSITIVE,0.0,3.0535632510000004,43.582928,21.79,5.1,-1.82,0.23118200000000003,5.729058,-0.107823
8395660,K00116.02,2,CANDIDATE,0.998,43.84439721,65.59482,2.87,0.43,-0.3,0.025934,2.7000000000000002e-05,-0.003042
11507101,K00773.01,1,CANDIDATE,1.0,38.377548600000004,31.946487,2.82,0.37,-0.34,0.024901,0.000184,-0.001271
11656840,K00774.01,1,FALSE POSITIVE,0.014,7.442652004,1044.7283,15.03,4.73,-1.58,0.14393599999999998,0.0035259999999999996,-0.001373
11754553,K00775.01,2,CANDIDATE,1.0,16.38489988,28.122635,2.0,0.09,-0.1,0.029758,0.0013,-0.0006259999999999999
11754553,K00775.02,1,CANDIDATE,1.0,7.8774163,41.450657,2.16,0.09,-0.11,0.03209,0.001268,-0.0006230000000000001
11754553,K00775.03,3,CANDIDATE,1.0,36.4454001,19.803268,1.99,0.09,-0.09,0.029681,0.00141,-0.001094
11812062,K00776.01,1,CANDIDATE,1.0,3.7287321469999997,360.1958,6.02,1.22,-0.52,0.068178,0.002209,-0.001842
11869052,K00120.01,1,CANDIDATE,0.573,20.5452375,93.56568,2.41,0.56,-0.63,0.017424000000000002,2.6000000000000002e-05,-0.003945000000000001
6267425,K00848.01,1,FALSE POSITIVE,0.0,3.166465862,126.34083000000001,26.82,2.48,-2.74,0.348902,6.919161,-0.095201
6276477,K00849.01,1,CANDIDATE,1.0,10.35533116,43.478497,2.47,0.59,-0.31,0.024674,0.000863,-0.00039
6291653,K00850.01,1,CANDIDATE,0.999,10.526294577,488.70584,8.24,1.48,-0.8,0.09514299999999999,0.000586,-0.00148
6392727,K00851.01,1,CANDIDATE,1.0,4.583520948,212.06973,5.39,1.6,-0.53,0.056287000000000004,0.001029,-0.00040599999999999995
6422070,K00852.01,1,CANDIDATE,0.876,3.76181843,29.971921999999996,2.66,0.73,-0.26,0.025656,0.00020099999999999998,-0.004673
6428700,K00853.01,1,CANDIDATE,1.0,8.20396958,44.777393,3.01,0.24,-0.3,0.033372000000000006,0.002616,-0.004385
8544996,K00913.01,1,CANDIDATE,0.997,4.082274889,1627.8156,10.55,2.4,-0.87,0.121652,0.00042800000000000005,-9.6e-05
8552202,K00914.01,1,CANDIDATE,1.0,3.8866552239999996,41.233078000000006,1.87,0.36,-0.15,0.023262,0.002814,-0.0011070000000000001
8605074,K00915.01,1,FALSE POSITIVE,0.0,37.601661281999995,1668.1604,27.22,8.22,-4.42,0.22744299999999998,0.000131,-0.000178
8628973,K00916.01,1,CANDIDATE,1.0,3.314947362,105.955894,3.94,1.11,-0.37,0.038195,0.00018999999999999998,-0.003621
8655354,K00917.01,1,FALSE POSITIVE,0.0,6.71969089,39.278458,4.37,1.06,-0.57,0.046245,22.49023,-0.010449
8672910,K00918.01,1,CANDIDATE,0.996,39.6431552,487.53952000000004,10.98,0.72,-0.99,0.11168499999999999,7.4e-05,-0.00014199999999999998
2302548,K00988.01,1,CANDIDATE,1.0,10.38122447,68.87666999999999,2.18,0.15,-0.1,0.025572,0.000552,-0.000833
8644288,K00137.01,2,CANDIDATE,1.0,7.641567589,366.27887000000004,4.91,0.3,-0.33,0.042627,0.000225,-8.6e-05
2302548,K00988.02,2,CANDIDATE,1.0,24.5709023,34.57784,2.82,0.2,-0.12,0.033128,1.4999999999999999e-05,-0.007448000000000001
10743597,K00989.02,1,FALSE POSITIVE,0.0,0.817026268,94.88382,2.92,0.83,-0.26,0.030636,0.00040199999999999996,-0.000168
10154388,K00991.01,1,CANDIDATE,0.999,12.06222962,27.932955,1.62,0.21,-0.13,0.015944999999999997,0.000269,-0.000666
1432789,K00992.01,1,CANDIDATE,0.848,9.93146307,22.901320000000002,2.41,0.39,-0.35,0.018094,0.000728,-0.000421
1432789,K00992.02,2,CANDIDATE,0.961,4.57834367,8.890821,1.44,0.23,-0.21,0.010812,0.0004969999999999999,-0.0008560000000000001
8240904,K01070.01,1,CANDIDATE,1.0,6.61836309,27.650803000000003,2.98,0.49,-0.66,0.0211,0.000735,-0.000478
8410727,K01148.01,1,CANDIDATE,1.0,11.47609015,23.003267,2.07,0.37,-0.37,0.013423,0.002793,-0.001102
8410727,K01148.02,2,CANDIDATE,0.998,25.2630467,10.748279,1.71,0.3,-0.31,0.011085,0.002156,-0.0010220000000000001
8278371,K01150.01,1,CANDIDATE,1.0,0.677374687,29.277884999999998,0.9,0.14,-0.08,0.007964,0.00026000000000000003,-0.000195
8280511,K01151.01,1,CANDIDATE,1.0,10.43547031,29.555203999999996,1.22,0.13,-0.09,0.013143,0.00037999999999999997,-0.000267
8280511,K01151.02,2,CANDIDATE,0.997,7.41084314,21.517443,0.94,0.1,-0.08,0.010073,0.000381,-0.000304
8280511,K01151.03,3,CANDIDATE,0.975,5.24970432,12.187006,0.67,0.07,-0.06,0.007159,0.000399,-0.000335
8280511,K01151.04,4,CANDIDATE,0.895,17.453294500000002,8.376621,0.76,0.08,-0.06,0.008165,0.000399,-0.00047400000000000003
6677841,K01236.01,2,FALSE POSITIVE,0.086,35.735361600000005,23.64805,5.47,0.92,-1.22,0.029539,0.000705,-0.00316
6677841,K01236.02,1,FALSE POSITIVE,0.242,12.30971679,26.122381,3.82,0.64,-0.85,0.020619,0.000239,-0.002294
6677841,K01236.04,3,CANDIDATE,0.94,98.353149,9.572494500000001,4.13,0.69,-0.92,0.022291,0.003546,-0.0030670000000000003
6531491,K01237.01,1,FALSE POSITIVE,0.0,14.32407216,72.012405,38.86,12.37,-4.42,0.342462,65.47585,-0.2078
6383821,K01238.01,1,CANDIDATE,1.0,27.07237655,35.511765000000004,2.18,0.27,-0.09,0.020659,0.000583,-0.00031299999999999996
6607286,K01239.01,1,CANDIDATE,1.0,0.783276173,34.98987,1.98,0.31,-0.34,0.014734,0.0004980000000000001,-0.000227
6607286,K01239.02,2,CANDIDATE,0.545,3.17405898,20.459885,2.09,0.32,-0.36,0.015521,0.000356,-0.000665
11818800,K00777.01,1,CANDIDATE,0.999,40.4195037,94.071846,7.51,1.12,-0.91,0.08806900000000001,5.461791000000001,-0.013636
11853255,K00778.01,1,CANDIDATE,1.0,2.243380573,30.578561999999998,1.99,0.1,-0.12,0.032248,0.000463,-0.0053560000000000005
11909839,K00779.01,1,FALSE POSITIVE,0.0,10.405998015,691.1691,11.23,2.92,-1.95,0.111248,0.000554,-0.000773
11918099,K00780.01,1,CANDIDATE,1.0,2.337437946,63.58795,2.34,0.17,-0.09,0.027998000000000002,0.00072,-0.000665
8395660,K00116.03,3,CANDIDATE,0.95,6.1648760000000005,11.552997999999999,0.79,0.13,-0.08,0.0071920000000000005,0.002592,-0.000407
11918099,K00780.02,2,CANDIDATE,0.993,7.240661200000001,9.1666,19.45,1.4,-0.71,0.232818,49.983109999999996,-0.203605
11923270,K00781.01,1,CANDIDATE,1.0,11.59822233,62.376225,2.65,0.21,-0.29,0.051287,0.005219,-0.003254
6428700,K00853.02,2,CANDIDATE,1.0,14.49645186,20.855698,3.01,0.24,-0.3,0.033377,0.000459,-0.009362
6435936,K00854.01,1,CANDIDATE,0.996,56.0560754,19.2542,1.94,0.12,-0.22,0.036134,0.001465,-0.000983
6522242,K00855.01,1,CANDIDATE,0.974,41.408316686,904.6437,11.38,2.07,-1.04,0.139516,0.000244,-0.00043099999999999996
6526710,K00856.01,1,CANDIDATE,0.994,39.74893077,505.17914,14.21,4.46,-1.49,0.134949,0.001018,-0.001288
3247396,K00121.01,1,FALSE POSITIVE,0.0,8.8111022,60.319134,63.66,8.98,-17.95,0.242511,11.07567,-0.211992
6587280,K00857.01,1,CANDIDATE,1.0,5.715425977000001,48.613644,2.47,0.37,-0.17,0.027348,0.00044800000000000005,-0.0009220000000000001
6587280,K00857.02,2,CANDIDATE,0.994,20.026141199999998,9.322174,2.28,0.35,-0.16,0.025305,0.004174000000000001,-0.006614
8686150,K00919.01,1,FALSE POSITIVE,0.0,51.42598578,1840.2819,29.66,9.26,-3.31,0.23682899999999998,0.000122,-0.00015
8689031,K00920.01,1,CANDIDATE,1.0,21.80451611,43.653084,2.6,0.47,-0.19,0.033652999999999995,0.004907,-0.0027370000000000003
8689373,K00921.01,2,CANDIDATE,1.0,10.28194593,46.25013,2.53,0.36,-0.19,0.029849,0.0008710000000000001,-0.000519
8689373,K00921.02,1,CANDIDATE,1.0,18.11993039,49.64462,2.95,0.42,-0.22,0.034825,0.000775,-0.000596
11359879,K00128.01,1,CANDIDATE,0.996,4.9427834189999995,1927.6256,10.62,1.44,-0.73,0.099444,0.000194,-0.00021099999999999998
8689373,K00921.03,3,CANDIDATE,1.0,3.78402867,23.37084,1.7,0.25,-0.12,0.020134,0.003511,-0.0015480000000000001
8826878,K00922.01,1,CANDIDATE,1.0,5.15448142,44.139656,2.94,0.63,-0.39,0.030414999999999998,0.001275,-0.005944
1718189,K00993.01,1,CANDIDATE,1.0,21.85362905,19.608992,1.75,0.47,-0.16,0.018296,0.003946,-0.001116
1718189,K00993.02,2,CANDIDATE,1.0,13.0607936,16.736902,1.45,0.38,-0.13,0.015111000000000001,0.005684000000000001,-0.001135
1718189,K00993.03,3,FALSE POSITIVE,0.149,86.723653,7.6761084,1.43,0.39,-0.12,0.014997,0.00394,-0.00133
1431122,K00994.01,1,CANDIDATE,0.99,4.298920099999999,15.994445,2.12,0.27,-0.27,0.019694,0.0019809999999999997,-0.005939
3858949,K00995.01,1,FALSE POSITIVE,0.0,25.9518461,42.296284,22.32,3.73,-1.99,0.256824,6.671369,-0.15295699999999998
8644288,K00137.02,1,CANDIDATE,1.0,14.85890852,399.39264,5.94,0.37,-0.4,0.05159,7.5e-05,-0.00057
3858824,K00996.01,1,FALSE POSITIVE,0.0,25.951853600000003,54.20952,24.6,3.55,-1.89,0.30359,6.966208999999999,-0.162298
8240904,K01070.02,2,CANDIDATE,1.0,107.7214092,20.731815,4.75,0.79,-1.05,0.033622000000000006,0.00121,-0.000603
8244190,K01071.01,1,FALSE POSITIVE,0.0,1.09206833,16.501023999999997,1.29,0.36,-0.11,0.013798,0.00020800000000000001,-0.000584
4180280,K00144.01,1,CANDIDATE,1.0,4.176254191,218.05376,3.07,0.2,-0.11,0.036246,0.001541,-0.002726
8229696,K01072.01,1,CANDIDATE,0.998,10.12805158,33.04488,1.95,0.24,-0.11,0.02174,0.002811,-0.0017829999999999999
8262210,K01073.01,1,FALSE POSITIVE,0.0,1.613001111,13.162593,1.25,0.38,-0.35,0.009463,0.000333,-0.000489
10272640,K01074.01,1,CANDIDATE,1.0,3.770551475,655.8089,12.05,4.08,-1.35,0.102677,0.001103,-0.000637
10232123,K01075.01,1,CANDIDATE,0.964,1.343767797,1166.5054,18.66,3.99,-9.3,0.073911,0.00045,-0.000733
8280511,K01151.05,5,CANDIDATE,0.795,21.7203362,7.773399,0.8,0.08,-0.07,0.00856,0.000482,-0.0005269999999999999
2307199,K00151.01,1,CANDIDATE,0.752,13.4471791,101.02754,5.24,1.64,-0.7,0.046113999999999995,0.005175,-0.003796
10287248,K01152.01,1,FALSE POSITIVE,0.0,4.722254104,4806.858,14.45,0.98,-0.8,0.27118000000000003,0.001605,-0.000828
10351767,K01153.01,1,FALSE POSITIVE,0.0,0.635069939,751.6766,57.77,18.29,-6.12,0.499997,0.006384,-0.11090699999999999
10295951,K01154.01,1,CANDIDATE,0.871,6.8108237229999995,2688.337,26.06,6.36,-9.53,0.114797,0.000239,-1.7e-05
10342041,K01155.01,1,FALSE POSITIVE,0.0,0.933746515,592.01166,25.54,3.38,-2.25,0.32659099999999996,0.081732,-0.07684400000000001
10514770,K01156.01,1,FALSE POSITIVE,0.0,1.8724217269999999,137.55992,5.65,0.81,-0.73,0.062711,0.002527,-0.000468
6690082,K01240.01,1,CANDIDATE,1.0,2.1395562999999997,40.34683,1.76,0.27,-0.24,0.014957,0.000254,-0.0005070000000000001
10925104,K00156.03,1,CANDIDATE,1.0,11.776132317,137.93265,2.08,0.13,-0.12,0.035355000000000004,0.00234,-0.001145
6690082,K01240.02,2,CANDIDATE,1.0,4.807103253999999,23.289696,2.96,0.45,-0.41,0.025102,0.00011100000000000001,-0.005209
6448890,K01241.01,1,CANDIDATE,1.0,21.4054422,27.981884,11.64,0.79,-1.71,0.024433,0.000213,-0.001451
6448890,K01241.02,2,FALSE POSITIVE,0.098,10.500771199999999,19.48658,5.68,0.38,-0.84,0.011923,0.000338,-0.000206
6607447,K01242.01,1,CANDIDATE,1.0,99.6442783,149.48808,8.48,1.27,-0.55,0.076417,0.016219,-0.012118
6677256,K01243.01,1,FALSE POSITIVE,0.0,3.125814002,26.694933000000002,1.88,0.61,-0.26,0.014603999999999999,0.00018600000000000002,-0.000656
11960862,K00782.01,1,CANDIDATE,1.0,6.575315881,210.22159,5.31,1.5,-0.81,0.049152,0.0019879999999999997,-0.000599
12020329,K00783.01,1,CANDIDATE,1.0,7.275040843999999,234.95987000000002,4.86,1.05,-0.37,0.051358,5.7999999999999994e-05,-0.002091
12066335,K00784.01,1,CANDIDATE,1.0,19.27153892,28.490972999999997,1.93,0.1,-0.12,0.031585,0.0009609999999999999,-0.0005
12066335,K00784.02,2,CANDIDATE,1.0,10.06524317,21.658537,1.91,0.1,-0.12,0.031152999999999997,0.004621,-0.00161
12070811,K00785.01,1,CANDIDATE,1.0,12.3935651,31.608551000000002,2.66,0.54,-0.23,0.032536,2.5e-05,-0.0046619999999999995
12110942,K00786.01,1,CANDIDATE,1.0,3.6899200989999996,31.786789000000002,1.89,0.54,-0.2,0.018878,0.000671,-0.00037
12366084,K00787.01,1,CANDIDATE,1.0,4.431238488,58.25905600000001,3.25,0.47,-0.25,0.029330000000000002,0.00022799999999999999,-0.000889
6599919,K00858.01,1,FALSE POSITIVE,0.0,13.61014819,209.14677,19.02,4.92,-2.28,0.192842,0.311636,-0.088824
6675056,K00859.01,1,FALSE POSITIVE,0.0,10.44331991,48.83681,2.66,0.2,-0.27,0.030416000000000002,0.064728,-0.0013449999999999998
6685526,K00861.01,1,CANDIDATE,1.0,2.237489571,28.265633,1.41,0.13,-0.05,0.015941999999999998,0.000629,-0.000458
6756669,K00862.01,1,FALSE POSITIVE,0.0,5.851520671,1762.9304,14.62,2.92,-1.58,0.16610899999999998,0.00020099999999999998,-0.000321
6784235,K00863.01,1,CANDIDATE,1.0,3.1678934180000002,55.665585,2.62,0.78,-0.26,0.025513,0.000588,-0.000292
6849310,K00864.01,1,CANDIDATE,1.0,4.311780262,68.72953000000001,3.11,0.39,-0.21,0.030716000000000004,0.000643,-0.00043099999999999996
6849310,K00864.02,2,CANDIDATE,1.0,20.050449399999998,29.427977000000002,2.69,0.33,-0.18,0.026569,0.000508,-0.000927
8883593,K00923.01,1,CANDIDATE,1.0,5.743469797,64.83856,3.13,0.97,-0.31,0.032147,0.000598,-0.00033
8951215,K00924.01,1,CANDIDATE,1.0,39.4759093,20.340857999999997,4.06,1.31,-0.44,0.036074,0.001545,-0.006936
9016295,K00925.01,1,FALSE POSITIVE,0.0,19.974485239,1464.211,26.56,8.31,-2.77,0.243941,0.004323,-0.004251
9077124,K00926.01,1,CANDIDATE,1.0,3.166353562,60.539154,3.82,1.22,-0.41,0.035047,0.0005549999999999999,-0.000193
9097120,K00927.01,1,FALSE POSITIVE,0.0,23.899634406999997,586.5923,44.04,13.88,-4.62,0.436512,0.09576799999999999,-0.077712
9140402,K00928.01,1,CANDIDATE,1.0,2.494170338,37.2115,2.42,0.24,-0.12,0.026777,0.0009199999999999999,-0.00062
1432214,K00998.01,1,FALSE POSITIVE,0.0,161.78832712,806.9931,36.14,6.24,-3.63,0.273088,0.000726,-0.000196
